customer_id,frequency,recency,T,monetary_value,pred_purchases_12m,p_alive,exp_avg_value,clv_12m
2140,1,7.14,28.14,24.99,0.673,0.423,27.222,23.766
2141,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2142,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2143,2,17.0,28.14,41.83,1.831,0.646,41.629,90.428
2144,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2145,1,5.43,28.14,11.77,0.597,0.375,16.045,14.239
2146,2,24.57,28.14,13.57,2.218,0.782,15.736,46.851
2147,0,0.0,28.14,0.0,0.32,1.0,35.079,16.069
2148,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2149,7,26.86,28.0,37.83,8.286,0.919,37.871,365.98
2150,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2151,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2152,2,14.29,28.0,48.68,1.639,0.576,47.905,92.114
2153,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2154,2,21.86,28.0,22.55,2.118,0.744,23.964,63.721
2155,2,2.86,28.0,15.37,0.399,0.14,17.385,9.135
2156,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2157,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2158,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2159,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2160,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2161,2,8.43,28.0,38.13,1.049,0.369,38.239,47.912
2162,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2163,8,27.57,28.0,51.97,9.606,0.937,51.69,574.586
2164,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2165,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2166,5,18.43,28.0,18.63,4.131,0.63,19.364,97.009
2167,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2168,1,8.43,28.0,14.37,0.729,0.456,18.243,19.026
2169,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2170,1,1.43,28.0,15.36,0.383,0.24,19.08,10.32
2171,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2172,1,3.57,28.0,19.54,0.507,0.317,22.614,15.499
2173,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2174,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2175,1,11.29,28.0,29.6,0.829,0.519,31.119,32.565
2176,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2177,3,8.0,28.0,12.57,0.934,0.229,14.113,17.158
2178,0,0.0,28.0,0.0,0.321,1.0,35.079,16.118
2179,2,20.57,27.86,54.59,2.068,0.724,53.32,128.38
2180,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2181,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2182,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2183,2,12.57,27.86,62.23,1.499,0.525,60.32,104.466
2184,1,19.57,27.86,26.33,1.038,0.647,28.355,37.809
2185,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2186,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2187,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2188,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2189,1,0.14,27.86,14.79,0.302,0.189,18.599,7.992
2190,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2191,2,25.71,27.86,59.66,2.284,0.8,57.965,153.36
2192,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2193,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2194,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2195,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2196,2,23.71,27.86,12.02,2.211,0.774,14.316,43.196
2197,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2198,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2199,1,7.43,27.86,9.98,0.694,0.433,14.532,15.458
2200,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2201,1,23.57,27.86,37.95,1.106,0.69,38.178,51.417
2202,2,24.43,27.86,87.9,2.238,0.784,83.839,213.435
2203,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2204,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2205,1,1.71,27.86,100.37,0.403,0.251,90.948,40.544
2206,0,0.0,27.86,0.0,0.322,1.0,35.079,16.167
2207,2,7.57,27.71,20.96,0.969,0.338,22.507,27.555
2208,0,0.0,27.71,0.0,0.324,1.0,35.079,16.219
2209,0,0.0,27.71,0.0,0.324,1.0,35.079,16.219
2210,3,25.71,27.71,18.43,3.474,0.844,19.636,85.057
2211,0,0.0,27.71,0.0,0.324,1.0,35.079,16.219
2212,0,0.0,27.71,0.0,0.324,1.0,35.079,16.219
2213,0,0.0,27.71,0.0,0.324,1.0,35.079,16.219
2214,1,21.57,27.71,5.96,1.08,0.671,11.134,20.277
2215,0,0.0,27.71,0.0,0.324,1.0,35.079,16.219
2216,0,0.0,27.71,0.0,0.324,1.0,35.079,16.219
2217,0,0.0,27.71,0.0,0.324,1.0,35.079,16.219
2218,1,14.0,27.71,11.77,0.919,0.571,16.045,21.863
2219,0,0.0,27.71,0.0,0.324,1.0,35.079,16.219
2220,9,25.29,27.71,15.81,10.414,0.901,16.28,202.307
2221,3,20.14,27.71,125.6,3.029,0.736,120.649,414.124
2222,0,0.0,27.71,0.0,0.324,1.0,35.079,16.219
2223,0,0.0,27.71,0.0,0.324,1.0,35.079,16.219
2224,0,0.0,27.71,0.0,0.324,1.0,35.079,16.219
2225,0,0.0,27.71,0.0,0.324,1.0,35.079,16.219
2226,0,0.0,27.71,0.0,0.324,1.0,35.079,16.219
2227,0,0.0,27.71,0.0,0.324,1.0,35.079,16.219
2228,3,19.86,27.57,28.39,3.022,0.732,29.024,105.422
2229,0,0.0,27.57,0.0,0.325,1.0,35.079,16.269
2230,0,0.0,27.57,0.0,0.325,1.0,35.079,16.269
2231,2,26.43,27.57,41.44,2.334,0.811,41.271,114.063
2232,0,0.0,27.57,0.0,0.325,1.0,35.079,16.269
2233,1,27.29,27.57,38.97,1.17,0.724,39.04,55.344
2234,1,21.43,27.57,71.5,1.084,0.671,66.542,81.733
2235,1,7.71,27.57,39.98,0.715,0.443,39.894,34.465
2236,0,0.0,27.57,0.0,0.325,1.0,35.079,16.269
2237,0,0.0,27.57,0.0,0.325,1.0,35.079,16.269
2238,0,0.0,27.57,0.0,0.325,1.0,35.079,16.269
2239,2,6.43,27.57,45.61,0.839,0.292,45.092,44.487
2240,6,27.57,27.57,31.1,7.297,0.927,31.346,268.396
2241,0,0.0,27.57,0.0,0.325,1.0,35.079,16.269
2242,0,0.0,27.57,0.0,0.325,1.0,35.079,16.269
2243,0,0.0,27.57,0.0,0.325,1.0,35.079,16.269
2244,0,0.0,27.57,0.0,0.325,1.0,35.079,16.269
2245,0,0.0,27.57,0.0,0.325,1.0,35.079,16.269
2246,0,0.0,27.57,0.0,0.325,1.0,35.079,16.269
2247,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2248,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2249,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2250,1,9.71,27.43,18.76,0.797,0.491,21.955,23.75
2251,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2252,1,8.43,27.43,13.77,0.749,0.462,17.736,19.097
2253,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2254,1,3.71,27.43,61.24,0.53,0.327,57.868,35.253
2255,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2256,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2257,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2258,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2259,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2260,1,9.0,27.43,95.95,0.771,0.475,87.212,74.385
2261,4,23.0,27.43,79.86,4.434,0.821,78.092,396.56
2262,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2263,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2264,2,27.0,27.43,77.29,2.365,0.819,74.118,200.0
2265,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2266,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2267,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2268,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2269,0,0.0,27.43,0.0,0.326,1.0,35.079,16.319
2270,1,16.29,27.43,14.96,0.987,0.609,18.742,26.171
2271,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2272,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2273,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2274,1,4.86,27.29,26.99,0.595,0.365,28.913,21.936
2275,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2276,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2277,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2278,1,22.14,27.29,45.29,1.107,0.68,44.383,58.354
2279,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2280,2,20.71,27.29,29.65,2.129,0.734,30.469,78.871
2281,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2282,1,0.71,27.29,14.37,0.351,0.216,18.243,9.129
2283,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2284,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2285,6,13.29,27.29,41.79,1.983,0.25,41.72,96.037
2286,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2287,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2288,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2289,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2290,1,15.86,27.29,29.33,0.982,0.604,30.891,38.225
2291,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2292,0,0.0,27.29,0.0,0.327,1.0,35.079,16.37
2293,2,15.43,27.29,22.15,1.796,0.62,23.597,53.122
2294,6,21.14,27.29,34.67,6.084,0.767,34.811,247.278
2295,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2296,1,12.14,27.14,25.34,0.888,0.543,27.518,31.47
2297,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2298,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2299,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2300,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2301,2,19.0,27.14,38.37,2.051,0.705,38.458,93.715
2302,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2303,7,23.43,27.14,38.57,7.889,0.856,38.592,353.31
2304,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2305,1,24.43,27.14,27.98,1.15,0.704,29.749,43.363
2306,2,8.29,27.14,40.41,1.097,0.377,40.328,52.368
2307,1,6.14,27.14,14.96,0.661,0.405,18.742,17.518
2308,1,1.57,27.14,28.93,0.411,0.251,30.553,15.827
2309,1,0.43,27.14,15.96,0.335,0.205,19.588,9.166
2310,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2311,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2312,1,25.86,27.14,12.49,1.17,0.716,16.654,28.491
2313,5,18.0,27.14,20.68,4.287,0.64,21.341,109.759
2314,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2315,1,7.86,27.14,50.87,0.736,0.451,49.101,42.322
2316,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2317,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2318,2,13.29,27.14,23.66,1.631,0.56,24.981,50.642
2319,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2320,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2321,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2322,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2323,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2324,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2325,1,2.57,27.14,22.99,0.473,0.289,25.531,15.79
2326,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2327,0,0.0,27.14,0.0,0.329,1.0,35.079,16.424
2328,1,21.43,27.0,34.97,1.108,0.676,35.659,48.437
2329,0,0.0,27.0,0.0,0.33,1.0,35.079,16.475
2330,1,13.71,27.0,15.36,0.939,0.573,19.08,25.176
2331,0,0.0,27.0,0.0,0.33,1.0,35.079,16.475
2332,5,13.0,27.0,146.96,2.193,0.326,143.166,356.07
2333,1,20.43,27.0,68.63,1.09,0.665,64.115,79.297
2334,0,0.0,27.0,0.0,0.33,1.0,35.079,16.475
2335,1,2.57,27.0,32.91,0.476,0.29,33.917,19.972
2336,2,6.86,27.0,21.85,0.931,0.319,23.322,27.203
2337,0,0.0,27.0,0.0,0.33,1.0,35.079,16.475
2338,0,0.0,27.0,0.0,0.33,1.0,35.079,16.475
2339,1,11.71,27.0,21.0,0.88,0.537,23.849,27.878
2340,2,17.57,27.0,43.8,1.976,0.677,43.434,100.923
2341,0,0.0,27.0,0.0,0.33,1.0,35.079,16.475
2342,1,6.29,27.0,52.69,0.673,0.41,50.639,39.704
2343,0,0.0,27.0,0.0,0.33,1.0,35.079,16.475
2344,2,12.0,27.0,15.24,1.521,0.521,17.266,34.458
2345,0,0.0,27.0,0.0,0.33,1.0,35.079,16.475
2346,1,7.57,27.0,11.77,0.729,0.445,16.045,17.298
2347,2,9.86,27.0,32.64,1.293,0.443,33.208,51.663
2348,7,24.14,27.0,16.36,8.144,0.88,16.947,165.374
2349,1,9.29,27.0,13.97,0.797,0.486,17.905,20.423
2350,2,21.86,27.0,18.56,2.212,0.757,20.308,57.427
2351,0,0.0,27.0,0.0,0.33,1.0,35.079,16.475
2352,0,0.0,27.0,0.0,0.33,1.0,35.079,16.475
2353,0,0.0,27.0,0.0,0.33,1.0,35.079,16.475
2354,5,24.29,27.0,44.93,5.846,0.869,44.736,303.14
2355,0,0.0,27.0,0.0,0.33,1.0,35.079,16.475
2356,4,26.57,27.0,33.32,4.865,0.891,33.587,192.306
2357,0,0.0,27.0,0.0,0.33,1.0,35.079,16.475
